code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600622,嘉宝集团,区域地产,上海,47.55,5.14,6.83,1435751.25,1188137.75,9267.38,223943.7,3.28,0.44,7.48,2.75,19921203,182286.92,2.67,12.79,7.69,30.43,12.51,22438
300013,新宁物流,仓储物流,江苏,78.12,2.31,2.98,202424.02,94476.5,18757.89,90345.22,3.03,0.040999999999999995,4.48,2.83,20091030,3092.5,0.1,-13.61,105.65,39.24,7.01,22903
300324,旋极信息,软件服务,北京,58.72,5.79,11.49,701661.25,421222.31,29361.73,308753.25,2.69,0.08199999999999999,4.28,4.52,20120608,70140.74,0.61,174.59,149.01,47.1,16.07,19328
002136,安 纳 达,化工原料,安徽,29.91,2.14,2.15,100641.35,35001.67,58199.43,35026.01,1.63,0.149,2.49,7.13,20070530,-4392.12,-0.2,46.64,310.85,21.66,12.72,22538
002781,奇信股份,装修装饰,深圳,52.32,0.92,2.25,336550.44,328903.22,5117.87,71503.71,3.18,0.424,7.19,4.12,20151222,62312.61,2.77,-7.42,-18.02,15.78,4.07,25217
002583,海能达,通信设备,深圳,0.0,8.5,17.4,738566.25,399304.16,120698.52,199759.47,1.15,-0.09,2.65,5.64,20110527,76173.53,0.44,45.16,-119.79,47.89,-31.53,27952
000036,华联控股,全国地产,深圳,16.03,11.28,11.42,973327.63,848725.13,27759.55,24255.48,0.21,0.42,2.19,4.06,19940617,107428.25,0.94,-4.24,23398.08,46.25,327.23,64137
300405,科隆精化,化工原料,辽宁,307.76,0.34,0.78,174340.0,113513.82,21158.35,59182.55,7.57,0.027000000000000003,11.88,2.81,20141030,22584.49,2.89,7.6,53.29,24.22,1.41,8605
002799,环球印务,广告包装,陕西,151.15,0.25,1.0,67480.75,32298.55,25291.92,14834.09,1.48,0.2,5.06,6.61,20160608,23176.38,2.32,0.0,0.0,21.83,5.98,21730
002718,友邦吊顶,家居用品,浙江,80.8,0.59,0.88,132732.81,67556.03,8328.46,45059.78,5.14,0.19699999999999998,12.0,5.32,20140128,45139.98,5.15,34.26,48.69,45.65,19.42,7000
600603,广汇物流,综合类,福建,30.16,1.95,5.24,651738.19,99152.03,4344.78,9113.71,0.17,0.11900000000000001,8.14,1.77,19920113,288803.38,5.51,29.55,24.77,86.23,48.29,21365
603630,拉芳家化,日用化工,广东,51.83,0.44,1.74,107976.85,85920.31,7582.85,16333.92,0.94,0.857,6.42,6.92,20170313,49240.78,2.82,6.53,4.65,59.19,14.25,44166
002842,翔鹭钨业,小金属,广东,65.0,0.25,1.0,98879.34,77056.27,9643.41,40184.39,4.02,0.163,7.3,5.79,20170119,18371.84,1.84,0.0,0.0,18.69,8.54,17059
000822,山东海化,化工原料,山东,6.24,8.95,8.95,376986.38,165218.09,167181.7,150488.69,1.68,0.308,2.7,2.84,19980703,-31416.95,-0.35,83.54,14049.78,32.62,24.99,62021
300236,上海新阳,染料涂料,上海,75.77,1.78,1.94,146401.55,82889.28,18838.75,79242.21,4.09,0.09300000000000001,6.51,4.33,20110629,24237.17,1.25,29.7,11.48,39.65,16.29,14816
300135,宝利国际,化工原料,江苏,130.48,7.12,9.22,297409.53,215490.95,51350.84,3251.67,0.04,0.033,1.28,4.5,20101026,18815.01,0.2,-25.3,-40.67,14.93,3.06,59912
002217,合力泰,元器件,山东,33.94,8.09,15.64,1699617.63,1146159.25,214632.7,604302.69,3.86,0.61,6.32,3.0,20080220,127175.88,0.81,139.14,300.63,16.93,7.38,41154
300378,鼎捷软件,软件服务,上海,0.0,2.61,2.63,175258.06,91526.65,46604.95,59268.05,2.25,-0.034,4.41,4.09,20140127,30205.2,1.15,6.87,-40.75,82.31,-3.8,18435
002104,恒宝股份,元器件,江苏,38.87,7.03,7.14,212172.8,139667.56,32780.42,8478.66,0.12,0.057999999999999996,2.35,3.84,20070110,70952.65,0.99,-23.07,-29.46,34.1,14.1,78882
600870,厦华电子,家用电器,福建,0.0,5.23,5.23,5261.62,5226.95,5.65,228424.47,4.37,-0.01,0.03,272.39,19950228,-286558.91,-5.48,83.86,-136.47,3.2,-1.28,27666
002763,汇洁股份,服饰,深圳,35.01,0.65,2.16,197774.88,128257.65,52637.36,80209.46,3.71,0.8490000000000001,7.52,3.95,20150610,53236.44,2.46,8.54,10.77,68.39,8.95,19087
300572,安车检测,电器仪表,深圳,119.46,0.17,0.67,91988.71,84339.0,3852.76,26361.24,3.95,0.10099999999999999,7.7,6.3,20161206,16347.59,2.45,0.0,0.0,48.84,9.64,10792
300152,科融环境,环境保护,江苏,65.75,7.13,7.13,301150.94,180700.56,27814.16,50564.12,0.71,0.037000000000000005,1.95,4.99,20101229,13034.19,0.18,64.28,265.39,25.88,12.83,47417
000517,荣安地产,区域地产,浙江,567.8,30.36,31.84,907905.63,806963.69,521.7,-169140.3,-0.53,0.006,1.11,4.36,19930806,197247.81,0.62,118.64,37.72,22.39,2.76,56417
002783,凯龙股份,化工原料,湖北,77.39,0.43,0.83,215606.05,103031.97,61621.51,52941.63,6.34,0.223,16.41,4.21,20151209,57482.3,6.89,42.97,16.41,34.41,8.04,18827
603090,XD宏盛股,专用机械,江苏,86.42,0.25,1.0,51796.98,39616.19,4238.75,22229.05,2.22,0.48,4.53,7.6,20160831,11340.46,1.13,-2.99,8.11,36.07,17.33,16552
300399,京天利,互联网,北京,257.86,0.44,1.52,50485.43,43210.62,3578.83,6345.83,0.42,0.1,2.86,8.97,20141009,19623.86,1.29,55.07,-55.5,30.65,5.26,14640
600549,厦门钨业,小金属,福建,106.79,8.87,10.82,1568585.75,746296.31,535505.31,336534.84,3.11,0.142,6.09,3.31,20021107,170321.69,1.57,-6.84,331.02,19.3,2.71,71343
600478,科力远,元器件,湖南,0.0,12.75,13.91,522766.69,217653.77,126346.51,13805.42,0.1,-0.152,0.94,9.68,20030918,-20230.56,-0.15,51.15,-2935.11,5.64,-12.45,52182
300283,温州宏丰,电气设备,浙江,133.22,2.03,4.14,122207.11,65603.7,25478.4,1705.43,0.04,0.059000000000000004,1.36,5.73,20120110,11001.67,0.27,24.12,474.81,17.64,3.11,10252
002591,恒大高新,化工原料,江西,0.0,1.67,2.61,89097.36,52005.67,24779.1,32301.21,1.24,-0.049,2.7,5.07,20110621,7864.81,0.3,-27.7,-421.36,33.39,-58.84,15079
002633,申科股份,机械基件,浙江,0.0,0.87,1.5,60690.21,30081.38,18955.36,30472.23,2.03,-0.006,3.43,4.66,20111122,4198.35,0.28,-4.94,80.31,27.04,-3.07,10724
002285,世联行,房产服务,深圳,22.3,16.97,20.45,778415.13,614632.31,16560.24,57953.2,0.28,0.365,2.05,3.98,20090828,124683.56,0.61,33.1,46.69,27.83,11.92,68356
300550,和仁科技,软件服务,浙江,889.62,0.2,0.8,56883.78,39286.53,16198.12,22678.3,2.83,0.013999999999999999,6.01,8.08,20161018,15652.99,1.96,0.0,0.0,49.85,2.86,15213
002696,百洋股份,渔业,广西,0.0,1.04,1.76,185140.22,87228.59,70998.81,46820.73,2.66,-0.005,5.81,3.32,20120905,35381.6,2.01,20.24,-223.44,9.46,-0.22,11837
000669,金鸿能源,供气供热,吉林,39.28,4.79,4.86,1216175.5,235046.02,540228.44,179741.91,3.7,0.392,8.1,1.9,19961210,154858.92,3.19,-3.96,-23.0,33.33,7.71,21509
603577,汇金通,钢加工,山东,122.15,0.29,1.17,157227.47,128423.02,22569.1,51180.9,4.39,0.08,7.27,5.41,20161222,19859.13,1.7,0.0,0.0,22.52,5.67,8847
600576,万家文化,影视音像,浙江,80.81,4.8,6.35,204416.67,90975.9,1452.55,109395.7,1.72,0.11,2.81,4.19,20030220,1239.45,0.02,248.95,499.58,36.04,13.04,52958
600456,宝钛股份,小金属,陕西,260.18,4.3,4.3,693603.38,406339.81,245972.52,237071.52,5.51,0.086,7.96,2.8,20020412,44647.85,1.04,17.2,119.74,20.33,1.47,32424
300116,坚瑞沃能,专用机械,陕西,25.23,6.76,24.33,2395840.0,1420165.25,227760.97,610365.94,2.51,0.10400000000000001,3.32,3.16,20100902,76092.32,0.31,3615.27,168145.58,30.47,9.11,23984
603308,应流股份,专用机械,安徽,100.01,4.0,4.34,551662.69,289812.19,189628.19,156856.63,3.62,0.13,6.36,2.49,20140122,66830.18,1.54,-1.48,-25.22,28.53,4.94,35850
600287,江苏舜天,商贸代理,江苏,76.59,4.37,4.37,441329.19,233401.66,32042.22,19345.4,0.44,0.10800000000000001,4.77,1.73,20000901,49904.65,1.14,-18.66,-38.34,10.99,0.99,38759
601800,中国交建,建筑施工,北京,16.58,117.47,161.75,80146304.0,43714668.0,5618084.0,2401522.75,1.48,0.97,9.87,1.74,20120309,8157821.5,5.04,6.76,6.67,14.9,3.88,142881
600758,红阳能源,煤炭开采,辽宁,70.86,5.63,13.31,1659106.25,648106.25,725591.63,340929.41,2.56,0.13,3.87,2.39,19961029,21389.67,0.16,20.92,137.31,19.28,2.42,101451
603701,德宏股份,汽车配件,浙江,41.11,0.39,0.78,77136.46,48933.96,18628.82,26002.59,3.32,0.252,7.21,5.74,20160412,19484.32,2.49,18.1,28.54,34.0,16.48,13187
300531,优博讯,软件服务,深圳,98.99,0.2,0.8,64409.18,62435.67,610.27,22743.67,2.84,1.01,7.0,11.94,20160809,24219.56,3.03,22.14,13.57,40.53,20.29,17227
000554,泰山石油,石油贸易,山东,9394.53,3.63,4.81,110345.97,14928.17,45971.89,18721.27,0.39,0.0,1.9,6.11,19931215,13553.45,0.28,5.02,43.26,8.14,0.02,46060
603019,中科曙光,电脑设备,天津,228.77,3.59,6.43,620721.13,394735.0,76888.71,157526.16,2.45,0.028999999999999998,4.55,5.93,20141106,64429.91,1.0,24.29,-37.45,22.38,2.31,58648
603067,振华股份,化工原料,湖北,36.59,0.55,2.2,119625.02,59263.06,56083.25,41171.1,1.87,0.159,4.9,4.76,20160913,39936.34,1.82,0.0,0.0,30.51,13.61,28493
601002,晋亿实业,机械基件,浙江,85.89,7.93,7.93,425495.94,277023.97,118411.02,110231.45,1.39,0.027999999999999997,2.96,3.28,20070126,28459.16,0.36,10.37,1415.0,26.31,4.22,94868
300120,经纬电材,电气设备,天津,174.55,1.64,2.05,75997.46,34746.93,36821.62,30486.7,1.49,0.077,2.94,4.56,20100917,6060.48,0.3,24.25,134.28,12.81,2.49,13252
000789,万年青,水泥,江西,23.28,6.13,6.13,851185.13,276241.16,432354.19,27790.75,0.45,0.27,4.47,1.88,19970923,169742.47,2.77,-5.96,16.13,21.03,4.46,41761
300240,飞力达,仓储物流,江苏,55.22,3.65,3.66,206628.56,130174.2,34287.69,21113.93,0.58,0.043,2.8,3.35,20110706,42772.37,1.17,16.39,28.63,14.03,2.47,24188
600358,国旅联合,旅游服务,江苏,0.0,4.32,5.05,91398.68,34515.55,38707.96,35533.15,0.7,-0.32299999999999995,1.01,7.32,20000922,-35562.65,-0.7,32.78,-1381.08,58.06,-139.07,48447
002618,丹邦科技,元器件,深圳,395.25,3.65,3.65,239418.05,76452.06,96275.49,89462.96,2.45,0.045,4.55,5.18,20110920,36399.21,1.0,-44.57,-68.65,40.69,9.4,14819
002728,特一药业,中成药,广东,63.86,0.61,2.0,158397.13,45760.53,26890.0,23792.63,1.19,0.094,4.53,5.28,20140731,41439.37,2.07,-3.45,-6.2,45.73,12.34,31176
002811,亚泰国际,装修装饰,深圳,104.02,0.45,1.8,238179.2,210814.13,1559.18,61710.43,3.43,0.09300000000000001,6.93,5.55,20160908,40600.46,2.26,0.0,0.0,18.33,4.46,29191
000598,兴蓉环境,水务,四川,20.77,29.86,29.86,1691933.63,272729.13,630583.19,177996.69,0.6,0.293,3.0,2.03,19960529,397727.94,1.33,-0.14,6.0,41.95,28.58,182924
300036,超图软件,软件服务,北京,279.08,3.05,4.5,211771.02,113880.3,17316.38,82951.5,1.85,0.017,3.61,5.25,20091225,33549.62,0.75,117.33,338.6,59.93,4.01,44521
300600,瑞特股份,电气设备,江苏,52.43,0.25,1.0,103690.38,74981.53,16052.3,38101.45,3.81,0.29100000000000004,8.53,7.15,20170125,33800.98,3.38,0.0,0.0,54.01,27.06,12862
002846,英联股份,广告包装,广东,122.07,0.3,1.2,60783.8,40894.3,14471.37,24976.35,2.08,0.11,4.3,11.11,20170207,12964.75,1.08,0.0,0.0,28.14,14.6,12056
002809,红墙股份,化工原料,广东,63.99,0.2,0.8,101874.46,91355.21,8025.53,43456.37,5.43,0.99,11.07,4.78,20160823,34085.56,4.26,-2.68,-19.92,32.48,15.14,21166
002765,蓝黛传动,汽车配件,重庆,49.2,0.72,2.14,220410.66,130858.36,49179.51,67200.53,3.14,0.62,5.01,5.9,20150612,23046.34,1.08,48.16,73.73,24.38,11.08,16809
603667,五洲新春,机械基件,浙江,61.87,0.51,2.02,165059.55,98477.8,44978.3,56817.7,2.81,0.10300000000000001,5.74,4.45,20161025,36015.53,1.78,0.0,0.0,20.9,7.77,31068
300262,巴安水务,环境保护,上海,83.88,2.31,4.47,373112.34,199378.38,9507.8,112858.11,2.53,0.053,4.53,3.91,20110916,39251.15,0.88,52.59,67.22,37.97,11.84,24286
601117,中国化学,建筑施工,北京,29.77,49.33,49.33,8428946.0,6834034.5,780146.06,551338.69,1.12,0.063,5.63,1.33,20100107,1706857.63,3.46,-4.85,-18.85,13.15,2.95,107167
603839,安正时尚,服饰,浙江,37.46,0.71,2.85,178508.66,90542.8,54413.95,520.0,0.02,1.1,6.0,5.17,20170214,95596.18,3.35,-1.53,-3.21,70.63,19.57,63481
300570,太辰光,元器件,深圳,68.11,0.32,1.28,120844.02,99191.02,4519.35,61462.88,4.81,0.166,8.49,5.34,20161206,29885.2,2.34,0.0,0.0,35.96,19.31,23087
300294,博雅生物,生物制药,江西,59.21,2.18,2.67,277314.47,129857.85,32302.51,118967.92,4.45,0.252,8.08,7.39,20120308,63250.03,2.37,26.68,75.03,61.35,30.25,16900
603358,华达科技,汽车配件,江苏,30.25,0.4,1.6,250436.05,152656.86,80212.61,41137.95,2.57,2.42,10.5,5.24,20170125,66855.68,4.18,15.0,13.06,23.69,10.68,27234
600089,特变电工,电气设备,新疆,16.72,32.0,32.38,7499331.0,4252513.5,1932376.38,822435.19,2.54,0.6759999999999999,7.15,1.58,19970618,1048233.81,3.24,7.12,16.04,18.19,5.46,265424
300483,沃施股份,专用机械,上海,84.79,0.32,0.61,54275.03,42754.87,7160.68,19029.03,3.09,0.115,6.59,5.94,20150630,13870.77,2.26,7.84,-34.89,26.25,5.97,9406
300246,宝莱特,医疗保健,广东,59.72,1.08,1.46,68656.59,41037.32,8406.63,9125.9,0.62,0.46,3.18,8.63,20110719,20154.67,1.38,56.19,180.71,40.49,11.3,16296
002828,贝肯能源,石油开采,新疆,0.0,0.29,1.17,96856.93,66678.74,26569.14,32999.48,2.82,-0.076,7.08,4.26,20161208,30125.55,2.57,0.0,0.0,20.87,-193.16,15301
002270,华明装备,电气设备,山东,24.92,2.07,5.06,227506.77,172619.48,35275.98,95518.53,1.89,0.46799999999999997,3.7,3.16,20080905,80860.15,1.6,71.95,16.6,47.94,22.87,30549
002829,星网宇达,通信设备,北京,412.74,0.38,1.52,83482.68,57308.71,21069.49,34711.35,2.28,0.023,4.57,8.42,20161213,25252.15,1.66,0.0,0.0,44.56,10.09,13794
601677,明泰铝业,铝,河南,26.24,4.78,5.13,594880.0,354386.09,150035.44,239073.7,4.66,0.59,7.59,1.81,20110919,111309.97,2.17,19.06,55.62,8.43,3.6,19794
603228,景旺电子,元器件,深圳,33.71,0.48,4.08,433686.41,299732.22,110619.42,104656.93,2.57,1.49,7.01,6.33,20170106,134816.47,3.3,22.63,27.22,32.26,16.37,43122
000607,华媒控股,广告包装,浙江,36.13,4.87,10.18,296303.56,149251.31,23451.75,-23078.67,-0.23,0.21899999999999997,1.74,4.56,19960830,91069.96,0.89,17.39,-21.32,30.99,12.23,59855
300346,南大光电,元器件,江苏,420.47,1.28,1.61,127787.0,88991.56,18467.84,66062.65,4.11,0.016,7.41,3.54,20120807,32740.55,2.04,4.45,283.67,45.9,10.43,10140
300551,古鳌科技,专用机械,上海,89.83,0.18,0.73,70398.65,62669.08,4758.25,22942.3,3.13,0.65,7.01,6.64,20161018,19147.27,2.61,1.94,-25.02,48.04,14.47,18268
300591,万里马,服饰,广东,0.0,0.6,2.4,71705.56,54790.94,14892.05,10734.82,0.45,-0.01,1.8,12.09,20170110,7540.52,0.31,0.0,0.0,29.99,-3.13,36856
300241,瑞丰光电,半导体,深圳,42.61,1.68,2.76,211134.22,118627.57,43582.6,65262.05,2.36,0.073,3.79,3.27,20110712,23638.73,0.85,52.97,20.35,17.06,5.74,10496
300227,光韵达,元器件,深圳,158.56,1.01,1.37,67567.71,23530.75,37757.46,11199.6,0.82,0.033,2.85,7.27,20110608,14862.17,1.08,66.05,218.27,41.91,5.71,16421
000681,视觉中国,互联网,江苏,78.12,1.97,7.01,341546.22,98374.65,643.62,160035.42,2.28,0.17600000000000002,3.14,5.83,19970121,52757.88,0.75,62.85,36.49,60.81,25.8,34978
002087,新野纺织,纺织,河南,24.53,6.75,8.17,793443.31,453713.31,245315.16,104167.27,1.28,0.27,3.61,1.72,20061130,96897.22,1.19,34.09,76.97,17.57,5.08,36806
300228,富瑞特装,化工机械,江苏,77.25,4.01,4.74,404884.28,235614.77,116740.95,88276.38,1.86,0.039,3.7,3.28,20110608,33191.37,0.7,141.65,171.91,28.44,5.8,30584
600984,建设机械,工程机械,陕西,65.73,5.21,6.37,531658.75,231095.22,215164.91,278791.34,4.38,0.111,5.0,1.94,20040707,-26824.3,-0.42,162.98,2565.84,27.02,7.61,9635
603689,皖天然气,供气供热,安徽,64.71,0.84,3.36,276883.41,56256.05,135637.77,43785.0,1.3,0.36,4.43,4.0,20170110,37375.25,1.11,-17.9,-20.65,9.7,4.27,38099
002636,金安国纪,元器件,上海,61.32,2.46,7.28,284641.31,199132.73,74704.13,19133.28,0.26,0.217,2.13,8.34,20111125,58132.98,0.8,12.5,242.37,18.94,7.61,61981
300220,金运激光,元器件,湖北,171.43,1.25,1.26,45608.64,29489.25,8687.4,8362.66,0.66,0.031,2.29,9.26,20110525,6898.68,0.55,34.39,19.5,29.38,7.39,12933
002681,奋达科技,家用电器,深圳,89.53,5.98,12.47,407928.97,177011.66,64298.2,60782.36,0.49,0.036000000000000004,2.32,5.57,20120605,103826.96,0.83,14.22,-16.14,27.3,12.65,48710
300538,同益股份,批发业,深圳,142.05,0.14,0.56,52805.61,51211.6,1074.32,20101.35,3.59,0.098,7.04,7.92,20160826,12786.75,2.28,0.0,0.0,11.71,2.56,10297
600809,山西汾酒,白酒,山西,45.7,8.66,8.66,698463.06,455470.81,144757.13,24080.68,0.28,0.521,5.32,5.97,19940106,298128.22,3.44,10.57,23.52,67.72,13.27,43431
603089,正裕工业,汽车配件,浙江,42.84,0.27,1.07,99000.13,75071.05,14378.37,34427.14,3.23,0.21600000000000003,6.2,5.98,20170126,17728.51,1.66,0.0,0.0,31.6,12.37,15710
000777,中核科技,机械基件,江苏,81.47,3.83,3.83,192420.56,123523.35,29698.93,24948.74,0.65,0.275,3.33,6.74,19970710,47525.98,1.24,-6.55,21.67,21.41,10.9,89394
300170,汉得信息,软件服务,上海,49.49,6.43,8.58,264950.06,206259.81,32079.97,58361.4,0.68,0.055,2.45,4.44,20110201,84430.61,0.98,36.06,13.08,35.08,11.73,54298
600076,康欣新材,其他建材,山东,25.54,7.52,10.34,362629.41,169632.73,98899.32,51492.65,0.5,0.371,2.83,3.35,19970526,127653.92,1.23,26.84,42.49,39.56,29.36,69778
002821,凯莱英,生物制药,天津,82.51,0.23,1.15,245425.3,168127.38,48143.55,113563.72,9.87,0.42700000000000005,16.03,8.78,20161118,68116.32,5.92,0.0,0.0,48.33,16.92,15657
300580,贝斯特,汽车配件,江苏,42.81,0.5,2.0,145151.48,84317.74,48044.0,68078.0,3.4,0.17,5.86,4.5,20170111,25944.45,1.3,0.0,0.0,40.49,21.28,28336
300484,蓝海华腾,电气设备,深圳,52.78,0.47,1.04,98428.36,93038.65,3894.43,18632.95,1.79,0.332,6.19,11.33,20160322,31854.73,3.06,56.65,34.01,45.67,25.72,14628
300542,新晨科技,软件服务,北京,0.0,0.23,0.9,64469.0,53050.28,1268.54,19925.65,2.21,-0.033,6.21,6.13,20160920,23376.06,2.59,0.0,0.0,25.72,-3.36,13635
300508,维宏股份,软件服务,上海,95.97,0.15,0.57,47372.95,34046.69,11400.75,20013.46,3.52,0.196,7.91,9.51,20160419,16872.93,2.97,44.24,33.11,71.39,26.84,10953
002734,利民股份,农药化肥,江苏,43.31,0.8,1.65,207852.98,117287.47,69106.11,108249.65,6.57,0.83,9.64,3.08,20150127,33088.48,2.01,39.05,67.55,29.42,9.74,12999
002261,拓维信息,互联网,湖南,57.68,9.26,11.11,418600.91,128791.61,19164.35,190746.59,1.72,0.147,3.33,3.4,20080723,68356.63,0.62,67.79,16.09,64.33,22.83,65832
000023,深天地Ａ,其他建材,深圳,355.11,1.39,1.39,151396.52,136582.81,9005.61,10253.23,0.74,0.07200000000000001,2.79,9.13,19930429,9710.76,0.7,-2.68,-62.77,12.98,0.99,8611
300493,润欣科技,通信设备,上海,105.23,1.55,3.0,96225.55,95088.8,304.14,21264.36,0.71,0.035,1.62,9.19,20151210,13095.12,0.44,26.19,16.15,10.93,2.96,16970
000507,珠海港,港口,广东,72.58,7.72,7.9,572101.56,88577.18,253433.8,78896.82,1.0,0.132,3.31,2.89,19930326,89730.77,1.14,-10.95,32.55,22.4,5.79,130344
600180,瑞茂通,仓储物流,山东,35.94,8.82,10.16,1463316.5,1327987.63,2022.78,150550.47,1.48,0.289,4.31,3.21,19980703,178465.61,1.76,108.75,32.39,9.32,2.24,22303
002539,云图控股,农药化肥,四川,44.81,4.07,10.1,827167.81,279661.56,368602.72,113637.7,1.13,0.161,3.03,3.17,20110118,83534.81,0.83,-5.74,1.28,16.93,3.45,36597
600774,汉商集团,百货,湖北,110.17,1.74,1.75,166087.91,12547.65,112520.05,12893.73,0.74,0.040999999999999995,3.33,5.45,19961108,19910.82,1.14,-3.64,108.03,31.37,2.86,14966
002795,永和智控,机械基件,浙江,102.61,0.25,1.0,69746.53,52635.82,7524.25,34386.23,3.44,0.121,6.21,7.98,20160428,14558.57,1.46,3.9,-16.91,27.88,11.26,21281
603035,常熟汽饰,汽车配件,江苏,30.15,0.7,2.8,226379.91,74375.7,0.0,0.0,0.0,0.568,6.39,3.57,20170105,0.0,0.0,37.51,1.08,24.52,15.95,64312
603022,新通联,广告包装,上海,104.41,0.65,2.0,69919.43,46388.65,4246.0,13463.42,0.67,0.146,2.89,7.04,20150518,22692.78,1.13,-5.05,32.71,22.66,8.2,12248
600619,海立股份,机械基件,上海,144.21,4.61,8.66,1104799.0,578011.63,357884.44,210478.91,2.43,0.063,4.47,2.72,19921116,64210.32,0.74,18.83,21.05,14.31,1.04,53628
002693,双成药业,化学制药,海南,0.0,4.03,4.05,116552.8,15141.37,41937.9,30679.31,0.76,-0.9590000000000001,1.37,6.27,20120808,-19281.9,-0.48,-37.16,-837.31,51.82,-267.62,23401
603337,杰克股份,纺织机械,浙江,30.18,0.52,2.07,198853.31,117261.72,60583.51,250.07,0.01,1.42,6.5,4.95,20170119,77403.78,3.75,16.68,29.61,31.33,11.87,25291
600195,中牧股份,饲料,北京,27.21,4.3,4.3,603068.13,331019.97,150548.13,97500.93,2.27,0.778,7.81,2.71,19990107,170553.2,3.97,-6.15,21.31,29.38,8.42,21342
603199,九华旅游,旅游服务,安徽,27.78,0.73,1.11,110887.15,28483.27,66966.0,33329.37,3.01,0.336,8.98,4.16,20150326,48955.75,4.42,10.64,38.37,55.27,30.45,12448
601200,上海环境,环境保护,上海,46.18,3.11,7.03,1189158.5,170768.63,34481.62,43149.98,0.61,0.662,6.96,4.39,20170331,179192.31,2.55,0.0,0.0,34.73,18.23,98764
300489,中飞股份,铝,黑龙江,248.32,0.46,0.91,62511.18,19442.96,36060.1,18809.15,2.07,0.027000000000000003,5.06,5.33,20150701,16266.73,1.79,12.67,-37.03,41.48,6.73,12000
002810,山东赫达,化工原料,山东,70.86,0.24,0.96,102905.61,56236.91,34368.81,19075.25,2.0,0.5,6.64,5.53,20160826,30115.98,3.15,0.0,0.0,25.5,8.87,16003
300305,裕兴股份,塑料,江苏,59.16,1.51,2.91,149664.31,112339.82,30361.24,60045.38,2.06,0.040999999999999995,4.86,2.0,20120329,40513.18,1.39,-3.55,-26.73,15.35,9.79,11625
000830,鲁西化工,农药化肥,山东,9.89,14.64,14.65,2524432.0,358293.69,1519726.5,218405.41,1.49,0.14,5.93,1.09,19980807,218151.59,1.49,57.35,1427.65,17.66,6.48,86562
002139,拓邦股份,元器件,深圳,41.64,5.28,6.8,269375.16,158708.27,43454.9,97724.81,1.44,0.052000000000000005,2.66,3.26,20070629,39752.85,0.58,78.06,107.87,23.86,6.67,43408
300093,金刚玻璃,玻璃,广东,5777.6,2.15,2.16,127743.32,71900.43,46292.26,38683.3,1.79,0.002,4.04,4.66,20100708,22002.77,1.02,-8.0,-93.83,35.96,0.22,12464
300559,佳发安泰,软件服务,四川,58.21,0.18,0.72,64484.61,52263.5,1198.46,28366.88,3.95,1.09,8.11,6.17,20161101,19276.68,2.68,11.59,7.29,55.35,37.27,15230
002617,露笑科技,电气设备,浙江,49.44,6.98,7.35,428008.59,211766.72,46669.64,126226.32,1.72,0.068,3.16,4.26,20110920,29733.68,0.4,175.42,880.72,14.39,6.42,14241
002074,国轩高科,电气设备,江苏,34.44,4.72,8.78,1088844.75,633154.88,255671.91,130844.52,1.49,0.23,4.72,6.72,20061018,212330.8,2.42,-5.68,-34.02,38.15,18.24,50613
002481,双塔食品,食品,山东,67.99,12.23,12.63,447053.44,273726.91,96623.15,61699.26,0.49,0.081,2.1,3.47,20100921,70063.27,0.55,34.03,-39.23,18.81,8.53,54011
603336,宏辉果蔬,农业综合,广东,55.98,0.33,1.33,79212.68,62982.36,11970.96,28924.35,2.17,0.142,5.7,5.58,20161124,32093.5,2.41,0.0,0.0,18.06,11.86,18854
300183,东软载波,软件服务,山东,52.31,2.58,4.53,282796.34,209253.67,5006.6,87494.55,1.93,0.105,5.68,3.87,20110222,108242.86,2.39,-9.31,-18.12,60.45,34.73,22572
002125,湘潭电化,化工原料,湖南,176.84,2.23,3.46,217851.16,71055.2,92799.32,69002.52,2.0,0.064,3.05,3.73,20070403,151.3,0.0,5.14,94.49,23.59,3.38,26434
600197,伊力特,白酒,新疆,30.45,4.41,4.41,271604.94,223778.2,34545.01,20360.53,0.46,0.628,4.36,4.38,19990916,96820.81,2.2,3.38,-1.82,50.21,16.35,25354
600190,锦州港,港口,辽宁,159.45,17.79,20.02,1223844.5,197723.56,845675.19,266351.25,1.33,0.027999999999999997,2.95,1.5,19990609,85385.15,0.43,41.38,-57.0,11.08,2.17,111855
002841,视源股份,元器件,广东,66.6,0.41,4.04,344777.84,284039.94,40649.87,67372.4,1.67,0.278,5.13,14.44,20170119,91904.61,2.28,0.0,0.0,21.79,6.93,19108
000043,中航地产,全国地产,深圳,44.22,6.67,6.67,2173318.5,1244233.38,63703.35,54946.4,0.82,0.242,6.12,1.75,19940928,255182.72,3.83,14.57,-59.77,20.18,2.55,23165
300602,飞荣达,元器件,深圳,73.44,0.25,1.0,123172.32,101535.5,10848.96,35217.4,3.52,0.18,8.9,5.32,20170126,40733.37,4.07,0.0,0.0,23.41,7.31,14297
300098,高新兴,通信设备,广东,43.46,5.46,10.75,489205.34,258784.66,7724.41,205578.81,1.91,0.066,3.56,3.23,20100728,66658.9,0.62,14.93,10.38,44.72,26.61,45938
