code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002800,天顺股份,仓储物流,新疆,121.25,0.19,0.75,63831.71,51089.3,2794.21,15270.51,2.04,0.099,5.61,8.57,20160530,18154.1,2.43,87.68,92.95,10.46,4.0,14769
002723,金莱特,家用电器,广东,306.27,0.77,1.87,110073.52,49938.78,45335.12,22370.9,1.2,0.018000000000000002,3.45,6.25,20140129,19972.2,1.07,40.44,-49.58,8.06,1.19,12412
002068,黑猫股份,化工原料,江西,0.0,6.07,6.07,608832.69,283159.09,272748.28,84466.38,1.39,-0.006999999999999999,3.19,2.52,20060915,42599.81,0.7,-16.34,-130.5,16.94,-0.14,39112
002798,帝王洁具,家居用品,四川,540.65,0.22,0.86,67231.4,49829.8,12145.99,22951.57,2.66,0.022000000000000002,6.8,7.02,20160525,23801.13,2.76,12.63,190.5,23.87,2.61,14195
300106,西部牧业,农业综合,新疆,0.0,2.1,2.11,251244.27,123251.67,66315.06,62071.41,2.94,-0.273,4.65,2.54,20100820,13016.96,0.62,-3.88,-400.5,9.4,-11.51,15000
002602,世纪华通,汽车配件,浙江,63.82,5.88,10.27,574592.25,212610.92,108932.8,189498.98,1.85,0.122,4.39,7.08,20110728,150839.48,1.47,2.79,3.0,31.74,14.58,17740
000911,南宁糖业,食品,广西,376.6,3.24,3.24,786878.5,480803.91,154194.61,144070.25,4.45,0.009000000000000001,4.93,2.78,19990527,-31699.7,-0.98,68.83,102.58,15.06,0.34,49373
300600,瑞特股份,电气设备,江苏,53.28,0.25,1.0,103690.38,74981.53,16052.3,38101.45,3.81,0.29100000000000004,8.53,7.27,20170125,33800.98,3.38,0.0,0.0,54.01,27.06,12862
002749,国光股份,农药化肥,四川,37.86,0.19,0.75,99472.25,88904.9,1551.81,33063.55,4.41,1.857,11.95,5.88,20150320,42247.71,5.63,1.53,4.06,50.5,22.67,9146
000820,神雾节能,环境保护,辽宁,84.77,2.21,6.37,134179.23,128322.15,671.22,895.19,0.01,0.115,1.26,30.8,19980630,66492.67,1.04,0.76,68.32,65.3,48.62,18301
300004,南风股份,电气设备,广东,0.0,3.83,5.09,371786.84,136266.16,90118.21,214456.84,4.21,-0.038,6.06,2.28,20091030,40078.3,0.79,-43.6,-216.63,18.66,-17.63,24939
002244,滨江集团,区域地产,浙江,12.5,27.03,31.11,5094941.0,4443698.0,24867.86,233779.27,0.75,0.138,4.25,1.63,20080529,702829.75,2.26,-74.24,12.23,37.64,35.37,46200
300354,东华测试,电器仪表,江苏,0.0,0.73,1.38,37596.21,24060.75,6299.85,11122.98,0.8,-0.031,2.46,7.15,20120920,7457.56,0.54,21.51,-116.05,60.04,-25.17,9981
300475,聚隆科技,专用机械,安徽,92.05,0.61,2.0,145731.66,135507.11,6378.31,43399.25,2.17,0.063,5.75,4.05,20150610,47109.87,2.36,-9.99,-58.58,28.82,13.14,10067
002607,亚夏汽车,汽车服务,安徽,43.66,2.8,4.56,419946.19,219731.34,80005.99,107756.13,2.36,0.054000000000000006,4.14,2.29,20110810,31088.97,0.68,-2.17,99.0,7.41,1.78,30114
002300,太阳电缆,电气设备,福建,138.58,5.43,5.43,298142.75,141383.63,111735.05,34788.65,0.64,0.022000000000000002,2.49,4.84,20091021,26984.39,0.5,0.39,-47.96,8.19,1.63,71991
300264,佳创视讯,通信设备,深圳,0.0,3.18,4.13,85694.0,51730.03,1643.56,9648.55,0.23,-0.027000000000000003,1.46,5.66,20110916,7125.24,0.17,30.23,-78.34,24.74,-34.28,27213
002674,兴业科技,纺织,福建,98.4,2.41,3.03,278711.66,207129.81,54918.6,136165.02,4.49,0.037000000000000005,7.79,1.88,20120507,60993.85,2.01,-1.39,1362.18,9.47,2.69,9504
000903,云内动力,机械基件,云南,38.83,7.91,8.79,810064.0,488943.69,190295.13,184127.27,2.1,0.17300000000000001,4.7,1.9,19990415,85177.71,0.97,27.75,11.63,17.39,5.93,50353
300005,探路者,服饰,北京,36.03,3.49,5.94,346666.56,240626.66,27878.38,128481.11,2.16,0.085,4.74,2.57,20091030,77980.56,1.31,21.26,-30.06,26.19,8.05,39575
002256,兆新股份,染料涂料,深圳,111.41,12.5,18.85,351279.5,149546.91,144976.38,2913.33,0.02,0.013000000000000001,1.19,4.85,20080625,29049.0,0.15,17.35,25.37,36.65,18.72,102214
300239,东宝生物,生物制药,内蒙,142.64,4.45,4.61,82746.68,31157.48,18245.47,15226.87,0.33,0.012,1.57,4.5,20110706,8808.07,0.19,-2.89,75.9,20.81,7.44,18616
000404,华意压缩,专用机械,江西,27.42,5.58,5.6,867245.38,663939.38,138298.77,110347.9,1.97,0.094,4.47,2.31,19960619,80077.0,1.43,12.7,4.96,12.12,2.52,33924
002531,天顺风能,电气设备,江苏,39.43,14.73,17.79,814096.75,405589.13,269636.59,169413.36,0.95,0.045,2.63,2.7,20101231,109068.05,0.61,37.85,14.99,30.79,15.23,41677
002330,得利斯,食品,山东,148.26,5.02,5.02,167333.56,58209.01,84903.78,48247.28,0.96,0.015,2.64,3.46,20100106,31832.52,0.63,-14.55,-43.8,13.69,1.93,29048
002195,二三四五,软件服务,上海,23.12,18.38,32.85,773841.56,497385.94,6525.05,221477.97,0.67,0.064,2.06,2.86,20071212,133648.06,0.41,11.5,123.87,90.0,49.84,105866
002597,金禾实业,化工原料,安徽,20.17,5.54,5.64,429238.69,240499.22,135100.16,48549.3,0.86,0.97,4.37,4.51,20110707,120867.36,2.14,12.84,157.15,24.32,14.69,22634
002395,双象股份,塑料,江苏,211.1,1.79,1.79,125983.86,79816.75,27632.22,42731.48,2.39,0.022000000000000002,4.7,3.92,20100429,20414.36,1.14,17.39,-46.16,10.97,1.57,20698
000505,*ST珠江,房产服务,海南,0.0,3.6,4.27,190550.19,131892.67,38508.12,33469.07,0.78,-0.213,-0.72,-15.51,19921221,-117885.15,-2.76,15.4,-165.57,12.04,-41.81,35607
300340,科恒股份,元器件,广东,69.57,0.82,1.18,240257.92,150743.92,18664.85,95328.34,8.09,0.175,11.09,4.4,20120726,20800.95,1.76,188.5,832.22,17.17,6.36,13171
002580,圣阳股份,电气设备,山东,118.76,2.85,3.54,193544.59,137398.44,40776.57,53829.82,1.52,0.018000000000000002,3.35,2.57,20110506,25838.55,0.73,-6.25,-38.1,16.58,1.99,24402
300045,华力创通,电脑设备,北京,209.75,3.57,5.61,129975.46,86486.21,7324.7,19519.24,0.35,0.015,1.88,6.69,20100120,28352.5,0.51,5.34,9.1,52.0,7.86,38551
300256,星星科技,元器件,浙江,175.59,3.79,6.48,790863.31,386519.84,153893.09,257854.67,3.98,0.015,5.21,2.03,20110819,14038.15,0.22,39.33,7.47,11.82,0.68,45957
002673,西部证券,证券,陕西,67.75,35.02,35.02,5141500.0,0.0,17782.99,544138.06,1.55,0.07,4.51,3.13,20120503,196143.44,0.56,-27.68,-34.22,0.0,27.43,231859
000616,海航投资,全国地产,辽宁,0.0,14.3,14.3,889780.63,588615.31,794.96,20156.42,0.14,-0.304,2.77,1.7,19961108,200704.86,1.4,-76.72,-296.2,40.1,-151.84,93586
002492,恒基达鑫,仓储物流,广东,71.6,3.53,4.05,155480.16,52941.41,78511.5,55484.13,1.37,0.027999999999999997,2.89,2.81,20101102,30366.86,0.75,8.18,48.38,41.47,22.1,13851
002510,天汽模,汽车配件,天津,61.0,6.6,8.36,440808.84,286915.78,71412.09,34642.85,0.41,0.025,2.48,2.46,20101125,81650.63,0.98,-14.36,5.44,22.67,6.08,78701
002155,湖南黄金,黄金,湖南,48.76,9.96,12.02,646942.94,189628.11,222796.77,129106.65,1.07,0.055999999999999994,3.65,2.97,20070816,161427.52,1.34,1.81,1110.32,20.38,4.84,117755
002780,三夫户外,其他商业,北京,94.79,0.38,0.67,48291.12,46465.85,1165.71,17042.6,2.53,0.524,5.81,8.55,20151209,15125.34,2.24,7.84,14.83,46.23,10.01,17906
300009,安科生物,生物制药,安徽,59.33,3.43,5.48,195740.25,54498.71,42087.59,53603.61,0.98,0.086,2.58,7.94,20091030,46876.51,0.86,16.83,34.06,76.71,23.7,41532
002833,弘亚数控,专用机械,广东,51.0,0.33,1.33,82920.07,53797.88,21187.18,27497.52,2.06,1.55,5.3,11.2,20161228,24413.84,1.83,42.12,74.01,40.13,29.04,15648
000768,中航飞机,航空,陕西,0.0,27.69,27.69,4249355.5,3448636.5,521804.19,1013305.0,3.66,-0.032,5.52,4.33,19970626,120150.82,0.43,-13.39,-47.23,5.3,-2.8,160364
000852,石化机械,化工机械,湖北,0.0,5.98,5.98,657348.75,505724.25,126490.97,94717.9,1.58,-0.18,2.68,4.6,19981126,-12983.96,-0.22,-13.17,-13.79,6.62,-18.61,21960
002226,江南化工,化工原料,安徽,206.97,7.91,9.11,524022.44,190908.11,86941.93,194539.86,2.13,0.009000000000000001,4.22,1.79,20080506,41416.69,0.45,12.67,1328.96,44.29,3.18,76585
000681,视觉中国,互联网,江苏,79.27,1.97,7.01,341546.22,98374.65,643.62,160035.42,2.28,0.17600000000000002,3.14,5.91,19970121,52757.88,0.75,62.85,36.49,60.81,25.8,34978
300460,惠伦晶体,元器件,广东,387.06,0.7,1.68,90805.8,41356.19,41549.48,25689.24,1.53,0.012,3.98,4.84,20150515,21845.0,1.3,-14.41,-49.93,12.39,3.06,16994
300217,东方电热,电器仪表,江苏,95.89,8.7,12.73,264536.91,175997.22,55880.03,4205.43,0.03,0.009000000000000001,1.43,2.42,20110518,44520.73,0.35,109.26,9.02,17.37,3.21,35127
002047,宝鹰股份,装修装饰,深圳,30.8,12.63,12.63,876234.0,778876.44,14356.65,105403.11,0.83,0.26899999999999996,2.14,3.86,20050531,116606.56,0.92,-0.56,1.22,17.11,4.98,53777
002006,精功科技,专用机械,浙江,81.77,4.43,4.55,176201.63,123872.01,26349.15,26953.47,0.59,0.025,2.07,4.0,20040625,12971.63,0.28,-26.1,33.01,26.67,6.88,45071
000655,金岭矿业,普钢,山东,0.0,5.95,5.95,300273.94,91583.78,43290.96,48799.8,0.82,-0.945,4.38,1.74,19961128,122118.63,2.05,-20.41,-5484.47,6.69,-89.88,41426
000006,深振业Ａ,区域地产,深圳,27.04,13.45,13.5,1326549.63,1125901.25,276.92,48432.15,0.36,0.077,3.78,2.2,19920427,201597.17,1.49,205.35,112.79,22.69,8.89,79182
300470,日机密封,机械基件,四川,55.85,0.61,1.07,123084.2,99240.49,5537.16,39653.46,3.72,0.16,8.49,4.2,20150612,35095.26,3.29,20.47,6.11,53.87,17.56,9489
300234,开尔新材,陶瓷,浙江,0.0,1.43,2.9,117743.86,76819.72,22318.81,41463.17,1.43,-0.008,3.46,3.84,20110622,26209.82,0.91,-41.16,-121.16,40.19,-4.36,21670
002089,新 海 宜,通信设备,江苏,166.02,4.9,6.87,514535.91,218821.97,128407.07,36654.9,0.53,0.019,2.78,4.53,20061130,76939.3,1.12,-20.44,214.81,22.05,4.72,51580
002053,云南能投,食品,云南,50.62,3.72,5.58,338298.0,149916.95,89302.86,118622.65,2.12,0.076,4.11,3.75,20060627,44756.35,0.8,0.12,5.0,46.67,13.06,18454
000413,东旭光电,元器件,河北,41.95,29.89,49.4,4682632.0,3470509.5,895234.13,1520721.13,3.08,0.29,4.5,2.34,19960925,188553.88,0.38,48.41,-6.51,30.14,17.97,353000
300489,中飞股份,铝,黑龙江,251.91,0.46,0.91,62511.18,19442.96,36060.1,18809.15,2.07,0.027000000000000003,5.06,5.41,20150701,16266.73,1.79,12.67,-37.03,41.48,6.73,12000
002007,华兰生物,生物制药,河南,33.34,8.03,9.3,490887.69,343216.78,100045.06,39452.31,0.42,0.275,4.81,7.61,20040625,276300.22,2.97,30.8,32.71,65.56,47.46,41076
002388,新亚制程,元器件,深圳,110.26,3.82,4.0,142327.0,98152.84,8117.49,7981.25,0.2,0.024,1.47,7.19,20100413,9538.53,0.24,22.86,1573.12,21.88,4.72,48307
002403,爱仕达,家用电器,浙江,21.98,2.89,3.5,374852.97,197880.2,56795.19,124542.7,3.56,0.152,6.16,2.17,20100511,51171.45,1.46,18.83,20.6,42.3,7.12,17299
000798,中水渔业,渔业,北京,0.0,3.19,3.19,89096.24,35758.81,26155.68,36599.67,1.15,-0.013000000000000001,1.96,5.4,19980212,-9716.17,-0.3,31.19,60.65,9.05,-3.37,26015
002088,鲁阳节能,矿物制品,山东,58.43,1.39,2.34,215832.91,124263.01,66505.81,53795.51,2.3,0.073,7.27,2.34,20061130,78913.75,3.37,14.0,130.76,29.49,6.36,13201
000951,中国重汽,汽车整车,山东,21.65,6.71,6.71,2031673.63,1819812.38,142893.88,43243.28,0.64,0.623,7.29,1.85,19991125,327601.75,4.88,9.07,50.14,10.54,1.98,21796
002495,佳隆股份,食品,广东,191.16,6.66,9.36,119379.36,27362.15,54866.73,5495.26,0.06,0.006999999999999999,1.2,4.16,20101102,8742.28,0.09,-5.19,-45.87,44.31,9.9,80103
000837,秦川机床,机床制造,陕西,396.06,4.81,6.93,782123.19,432105.56,198144.05,145289.02,2.1,0.022000000000000002,4.05,2.11,19980928,56444.07,0.81,6.13,106.34,14.12,0.55,73965
000630,铜陵有色,铜,安徽,166.37,95.6,105.27,4459388.5,2269282.75,1556337.0,241147.45,0.23,0.017,1.74,1.64,19961120,270567.75,0.26,-0.26,127.06,3.67,0.21,444209
300509,新美星,专用机械,江苏,68.64,0.26,0.8,111285.7,91401.21,10304.19,30648.3,3.83,0.14800000000000002,7.38,5.52,20160425,18257.85,2.28,-10.48,-35.96,33.94,10.95,13774
000048,康达尔,饲料,深圳,1881.47,3.82,3.91,195973.69,108529.13,35255.8,4406.85,0.11,0.015,1.87,15.35,19941101,26998.52,0.69,-32.18,-97.08,17.69,0.38,12188
000020,深华发Ａ,元器件,深圳,3742.08,1.81,2.83,64690.01,36588.14,8065.99,14658.72,0.52,0.001,1.13,19.69,19920428,-18702.02,-0.66,39.31,-10.39,10.0,0.22,23293
002617,露笑科技,电气设备,浙江,50.14,6.98,7.35,428008.59,211766.72,46669.64,126226.32,1.72,0.068,3.16,4.32,20110920,29733.68,0.4,175.42,880.72,14.39,6.42,14241
300497,富祥股份,化学制药,江西,31.01,0.57,1.12,150151.67,94674.21,33715.9,41128.69,3.67,0.47,7.27,7.72,20151222,35343.12,3.15,44.27,37.62,40.67,22.0,15218
300255,常山药业,生物制药,河北,43.11,5.98,9.35,320485.75,209221.63,60406.8,56688.44,0.61,0.046,2.43,3.26,20110819,70681.31,0.76,10.73,48.79,65.12,16.8,25922
002272,川润股份,机械基件,四川,237.66,3.13,4.2,163230.06,105468.52,46160.15,63770.71,1.52,0.008,2.79,2.58,20080919,8977.44,0.21,25.82,336.71,21.36,1.98,32094
300043,星辉娱乐,文教休闲,广东,22.9,7.88,12.44,586181.63,111865.0,99695.68,5796.18,0.05,0.095,1.99,4.35,20100120,112467.75,0.9,112.26,-46.77,32.15,18.58,66203
000026,飞亚达Ａ,其他商业,深圳,31.54,3.57,4.39,389142.63,273191.34,56082.06,106245.56,2.42,0.10300000000000001,5.52,2.36,19930603,73330.57,1.67,11.47,66.3,40.16,5.55,28368
000504,*ST生物,出版业,湖南,249.62,3.11,3.12,30118.73,17568.01,1108.12,8515.05,0.27,0.07,0.02,1030.05,19921208,-42599.78,-1.37,402.84,202.54,32.22,32.35,18463
002205,国统股份,其他建材,新疆,0.0,1.16,1.16,208188.13,107746.63,39025.73,52237.48,4.5,-0.10099999999999999,7.78,3.73,20080123,23023.92,1.98,306.1,7.27,12.95,-24.94,17185
002659,中泰桥梁,建筑施工,江苏,0.0,3.11,4.99,379741.66,163818.13,34853.98,172352.41,3.46,-0.25,4.48,3.24,20120309,-1168.5,-0.02,-57.73,-3453.75,-4.21,-29.77,16482
300099,精准信息,电器仪表,山东,214.35,3.79,6.6,179758.5,86819.74,21274.84,74914.8,1.13,0.012,2.52,4.04,20100806,21538.57,0.33,278.78,319.31,57.4,17.31,36532
002142,宁波银行,银行,浙江,8.12,34.52,39.0,83768928.0,0.0,334290.19,994823.63,2.55,1.6269999999999998,11.65,1.51,20070719,1984291.75,5.09,27.01,19.22,0.0,35.36,86763
300330,华虹计通,软件服务,上海,0.0,1.68,1.69,49526.76,38144.78,10745.42,19159.93,1.14,-0.033,2.23,6.58,20120619,574.46,0.03,0.22,-340.86,15.25,-18.08,11693
000402,金 融 街,全国地产,北京,12.53,29.88,29.89,11283551.0,8234948.0,263004.09,688502.75,2.3,0.938,9.28,1.27,19960626,1607965.25,5.38,27.55,24.46,30.03,14.13,88622
300156,神雾环保,环境保护,北京,80.42,7.2,10.1,562281.19,492257.75,20028.9,35107.55,0.35,0.10099999999999999,2.6,12.46,20110107,120345.57,1.19,129.87,3.33,30.52,15.22,24555
002789,建艺集团,装修装饰,深圳,50.84,0.37,0.81,291793.53,229462.55,4627.16,61053.11,7.52,1.08,13.34,3.86,20160311,33402.71,4.11,14.75,3.38,13.15,3.87,11691
000733,振华科技,元器件,贵州,22.3,4.69,4.69,912791.88,660489.25,113920.02,243952.41,5.2,0.182,8.66,1.88,19970703,84065.82,1.79,73.55,26.55,15.49,4.05,47782
000519,中兵红箭,矿物制品,湖南,143.46,5.83,14.03,1026650.13,652761.44,253948.5,349028.28,2.49,0.11,7.13,1.97,19931008,234672.8,1.67,-3.99,-64.42,21.07,3.64,69780
002251,步 步 高,超市连锁,湖南,17.92,7.08,8.64,1432558.5,515220.25,415252.22,413164.25,4.78,0.17600000000000002,7.31,1.72,20080619,110233.3,1.28,5.63,21.58,21.23,3.21,44140
002718,友邦吊顶,家居用品,浙江,81.9,0.59,0.88,132732.81,67556.03,8328.46,45059.78,5.14,0.19699999999999998,12.0,5.39,20140128,45139.98,5.15,34.26,48.69,45.65,19.42,7000
002671,龙泉股份,其他建材,山东,0.0,3.22,4.77,344988.38,178325.97,63570.9,120671.6,2.53,-0.052000000000000005,4.23,2.46,20120426,30608.7,0.64,-19.02,-1596.89,22.08,-37.68,26004
000811,烟台冰轮,工程机械,山东,22.94,4.03,4.35,515051.09,265050.63,67096.36,26795.15,0.62,0.203,5.52,3.37,19980528,139007.81,3.19,17.45,2090.7,28.99,13.28,20993
000868,安凯客车,汽车整车,安徽,0.0,6.96,6.96,898278.88,719644.81,113025.85,38343.4,0.55,-0.033,1.87,3.19,19970725,16081.36,0.23,6.81,-330.57,6.88,-2.36,55906
000960,锡业股份,小金属,云南,30.46,12.09,14.72,2818642.25,877181.38,1170618.25,667268.56,4.53,0.098,5.47,2.18,20000221,-52208.62,-0.35,42.37,1060.9,10.37,1.88,90347
002653,海思科,化学制药,西藏,35.94,4.52,10.8,371435.0,224620.45,63522.6,2792.73,0.03,0.419,2.1,7.18,20120117,105010.47,0.97,18.41,21.65,74.17,31.54,15944
002621,三垒股份,专用机械,辽宁,169.11,1.12,2.25,116481.05,102115.35,6661.72,50795.21,2.26,0.094,5.06,4.17,20110929,36063.45,1.6,-45.35,-47.13,34.65,34.35,9625
300528,幸福蓝海,影视音像,江苏,84.57,0.78,3.11,238606.66,169194.75,35223.73,92206.99,2.97,0.07200000000000001,6.01,4.02,20160808,59900.46,1.93,-4.21,35.2,47.0,6.38,41206
000510,金路集团,化工原料,四川,52.89,5.63,6.09,133061.86,28107.75,91832.0,4489.06,0.07,0.043,1.36,6.66,19930507,6270.93,0.1,27.17,1765.96,18.43,6.78,61070
002386,天原集团,化工原料,四川,92.34,6.72,6.72,1422792.88,427677.56,623620.13,185366.23,2.76,0.08199999999999999,6.05,1.25,20100409,128383.71,1.91,16.8,237.0,7.39,0.44,56673
002361,神剑股份,化工原料,安徽,71.27,5.77,8.63,267037.28,177283.05,42734.2,48468.42,0.56,0.027000000000000003,2.17,3.49,20100303,46182.55,0.54,34.3,-20.32,17.97,6.73,61763
002127,南极电商,互联网,江苏,58.13,9.68,15.38,204679.63,133668.84,456.87,52833.8,0.34,0.196,1.0,11.41,20070418,53448.94,0.35,33.85,75.27,87.23,57.8,27103
300299,富春股份,通信设备,福建,32.68,1.79,3.8,270347.69,75470.03,1810.25,80182.36,2.11,0.16399999999999998,3.89,5.51,20120319,28347.25,0.75,115.67,333.22,66.6,36.09,28785
000419,通程控股,百货,湖南,40.72,5.43,5.44,397758.88,196948.94,123267.05,41739.53,0.77,0.188,3.58,2.14,19960816,84839.09,1.56,-9.38,-0.16,19.98,2.71,30048
300430,诚益通,电器仪表,北京,105.06,0.41,1.13,93151.11,70631.71,15376.2,28055.83,2.48,0.12,6.85,6.19,20150319,26113.97,2.3,0.73,1.69,36.23,13.85,8213
002552,宝鼎科技,机械基件,浙江,0.0,2.0,3.0,115300.5,25495.1,35729.68,34032.12,1.13,-0.556,2.39,5.17,20110225,-2840.42,-0.09,-44.38,-3986.43,5.8,-92.59,23773
300343,联创互联,互联网,山东,50.96,2.34,5.9,493634.94,192605.77,20480.07,307476.31,5.21,0.28,6.75,2.75,20120801,30095.35,0.51,143.38,376.88,22.84,10.57,10868
002682,龙洲股份,公路,福建,96.24,1.93,3.75,669582.0,332241.22,133948.41,158063.94,4.22,0.05,6.9,1.91,20120612,56053.55,1.5,22.02,17.36,15.52,2.31,24637
002830,名雕股份,装修装饰,深圳,0.0,0.17,0.67,90869.86,71666.86,10124.6,22320.92,3.35,-0.264,8.27,7.6,20161213,23349.17,3.5,0.0,0.0,13.75,-17.54,8121
300285,国瓷材料,陶瓷,山东,64.53,2.06,2.99,256268.88,155539.63,60294.95,97511.31,3.26,0.14800000000000002,5.79,6.61,20120113,40680.96,1.36,96.56,193.82,40.25,21.11,5634
000962,东方钽业,小金属,宁夏,0.0,4.41,4.41,255532.22,115929.67,118362.67,119767.26,2.72,-0.11900000000000001,3.25,2.89,20000120,-45629.39,-1.04,28.76,27.37,-0.69,-22.01,38416
002353,杰瑞股份,化工机械,山东,179.43,6.73,9.58,1009451.5,738485.5,163222.63,370060.66,3.86,0.024,8.23,2.11,20100205,304339.59,3.18,6.93,-59.93,21.86,3.7,58520
000636,风华高科,元器件,广东,71.37,8.13,8.95,669469.63,292624.97,174906.69,241595.7,2.7,0.03,5.05,1.72,19961129,61149.36,0.68,12.55,-10.26,21.98,4.36,66632
002087,新野纺织,纺织,河南,56.12,6.75,8.17,837795.81,483562.09,240056.47,104167.27,1.28,0.027999999999999997,3.64,1.73,20061130,99193.06,1.21,39.7,40.09,15.73,2.05,36806
002750,龙津药业,中成药,云南,96.56,2.25,4.0,77228.07,46550.96,23543.25,11.27,0.0,0.035,1.71,7.87,20150324,24136.18,0.6,33.23,-12.88,86.57,23.47,23028
002660,茂硕电源,电气设备,深圳,0.0,1.92,2.77,227582.84,124786.8,68938.95,46747.31,1.69,-0.004,3.11,3.31,20120316,9383.92,0.34,31.15,43.65,18.76,-0.3,29000
002170,芭田股份,农药化肥,深圳,40.33,6.64,8.9,410930.28,116852.38,150000.13,34961.18,0.39,0.14800000000000002,2.22,3.59,20070919,62696.11,0.7,-17.31,0.1,23.7,8.49,72812
000582,北部湾港,港口,广西,42.13,2.02,9.54,1226421.5,206971.7,784242.81,274603.63,2.88,0.473,6.64,3.01,19951102,230076.38,2.41,-1.97,14.56,34.35,15.09,36522
002413,雷科防务,通信设备,江苏,116.26,7.08,10.93,373268.69,183970.97,7304.38,189499.8,1.73,0.096,3.16,3.54,20100528,41364.84,0.38,-73.85,-25.07,51.15,19.85,66052
300412,迦南科技,医疗保健,浙江,140.35,0.39,1.3,103132.1,79414.65,10989.71,45624.76,3.52,0.05,5.76,4.91,20141231,16969.6,1.31,16.63,-13.18,46.0,11.5,12321
000068,华控赛格,元器件,深圳,0.0,8.97,10.07,154969.81,101463.03,18626.92,119427.15,1.19,-0.015,0.61,13.36,19970611,-174913.38,-1.74,8.72,-13.27,33.07,-72.06,33186
000676,智度股份,互联网,河南,28.72,3.14,9.66,686906.75,357277.84,904.15,350194.59,3.63,0.127,4.89,2.98,19961224,17105.6,0.18,1972.89,1923.75,14.36,10.3,45320
002585,双星新材,塑料,江苏,70.88,5.35,8.89,668782.56,338303.78,270858.16,363673.84,4.09,0.19,7.45,1.42,20110602,86454.96,0.97,7.23,10.39,12.75,5.21,34530
002279,久其软件,软件服务,北京,44.44,1.97,5.41,279587.06,127561.55,23077.17,101082.3,1.87,0.40399999999999997,4.0,4.49,20090811,54861.36,1.01,84.29,61.96,58.04,16.55,43932
002785,万里石,其他建材,福建,176.74,0.97,2.0,121537.97,96068.68,8365.12,17332.67,0.87,0.115,3.26,6.26,20151223,26617.75,1.33,35.92,9.51,22.78,2.64,43504
002018,华信国际,农药化肥,安徽,36.35,22.78,22.78,817485.13,695081.56,22223.92,9448.99,0.04,0.051,1.44,5.14,20040713,78840.06,0.35,75.04,137.35,4.39,2.61,97345
300096,易联众,软件服务,福建,0.0,3.86,4.3,139055.63,109173.67,9349.51,3277.05,0.08,-0.057,1.6,8.78,20100728,20648.15,0.48,-31.43,-485.91,56.57,-43.92,27231
002303,美盈森,造纸,深圳,49.65,10.21,15.42,336036.91,183950.52,76519.07,1615.79,0.01,0.13699999999999998,1.79,5.09,20091103,100228.36,0.65,20.4,11.02,29.69,12.68,45358
000561,烽火电子,通信设备,陕西,0.0,5.94,5.96,230688.88,173927.88,18122.72,8040.65,0.13,-0.033,1.88,6.15,19940509,44007.45,0.74,-11.52,-246.78,42.65,-14.85,59407
000836,鑫茂科技,通信设备,天津,434.42,11.83,12.08,263282.47,174817.81,42709.26,20100.76,0.17,0.004,1.39,4.76,19970929,22069.07,0.18,18.04,-73.07,10.86,1.05,29423
300071,华谊嘉信,广告包装,北京,57.87,4.29,6.83,332953.28,169350.2,3526.87,1643.49,0.02,0.032,1.79,4.17,20100421,44937.03,0.66,3.11,5.73,18.39,2.97,25892
002766,索菱股份,汽车配件,深圳,83.72,0.88,2.11,216445.38,160247.86,42119.4,42625.55,2.02,0.11,5.66,5.87,20150611,38437.78,1.82,35.25,34.17,30.19,8.76,21357
000429,粤高速Ａ,路桥,广东,17.35,4.69,20.91,1607244.5,267236.84,928582.31,250840.8,1.2,0.52,3.96,2.1,19980220,292056.34,1.4,6.3,43.83,54.65,35.44,61994
300546,雄帝科技,元器件,深圳,211.13,0.13,0.53,69563.49,64628.26,1122.41,23541.82,4.41,0.102,10.94,7.91,20160928,26428.81,4.95,0.0,0.0,55.66,11.53,12482
002568,百润股份,红黄药酒,上海,226.51,3.81,9.31,209853.05,73729.9,66069.92,71518.75,0.77,0.022000000000000002,1.74,11.48,20110325,-13496.61,-0.14,26.77,132.28,72.35,7.48,26901
300199,翰宇药业,化学制药,深圳,48.72,5.59,9.18,447284.91,185564.0,84048.13,164095.22,1.79,0.085,4.01,4.15,20110407,103317.86,1.13,23.01,33.86,76.46,38.08,24531
002440,闰土股份,染料涂料,浙江,18.38,6.16,7.67,783939.88,424818.56,274736.88,152218.56,1.98,0.861,8.25,1.92,20100706,367522.16,4.79,-3.73,-10.04,31.88,15.16,31170
300519,新光药业,中成药,浙江,40.64,0.2,0.8,72200.11,59095.88,3980.76,24128.9,3.02,0.419,8.42,8.08,20160624,30422.33,3.8,-9.62,-15.75,62.64,39.12,14598
002692,睿康股份,电气设备,江苏,73.6,4.44,7.18,280760.53,214593.22,47337.87,15099.61,0.21,0.127,2.01,4.64,20120808,50173.87,0.7,-17.02,-28.91,17.3,3.59,19797
000677,恒天海龙,化纤,山东,611.14,8.64,8.64,83498.32,33049.3,40998.26,69768.81,0.81,0.002,0.32,16.18,19961226,-150191.88,-1.74,24.53,-13.05,13.69,1.33,54517
002191,劲嘉股份,广告包装,深圳,21.47,13.02,13.06,668067.69,245724.72,200625.7,24969.98,0.19,0.44,3.44,2.73,20071205,261117.45,2.0,2.09,-20.81,41.33,20.55,69921
